"";"serie";"fecha";"valor";"año";"mes";"fecha_scraping"
"520";"Tasa  de  desempleo  (porcentaje)";"2021-10-1";8,1;2021;10;2026-02-01
"521";"Tasa  de  desempleo  (porcentaje)";"2021-11-1";7,5;2021;11;2026-02-01
"522";"Tasa  de  desempleo  (porcentaje)";"2021-12-1";7,2;2021;12;2026-02-01
"523";"Tasa  de  desempleo  (porcentaje)";"2022-1-1";7,3;2022;1;2026-02-01
"524";"Tasa  de  desempleo  (porcentaje)";"2022-2-1";7,5;2022;2;2026-02-01
"525";"Tasa  de  desempleo  (porcentaje)";"2022-3-1";7,8;2022;3;2026-02-01
"526";"Tasa  de  desempleo  (porcentaje)";"2022-4-1";7,7;2022;4;2026-02-01
"527";"Tasa  de  desempleo  (porcentaje)";"2022-5-1";7,8;2022;5;2026-02-01
"528";"Tasa  de  desempleo  (porcentaje)";"2022-6-1";7,8;2022;6;2026-02-01
"529";"Tasa  de  desempleo  (porcentaje)";"2022-7-1";7,9;2022;7;2026-02-01
"530";"Tasa  de  desempleo  (porcentaje)";"2022-8-1";7,9;2022;8;2026-02-01
"531";"Tasa  de  desempleo  (porcentaje)";"2022-9-1";8;2022;9;2026-02-01
"532";"Tasa  de  desempleo  (porcentaje)";"2022-10-1";8;2022;10;2026-02-01
"533";"Tasa  de  desempleo  (porcentaje)";"2022-11-1";7,9;2022;11;2026-02-01
"534";"Tasa  de  desempleo  (porcentaje)";"2022-12-1";7,9;2022;12;2026-02-01
"535";"Tasa  de  desempleo  (porcentaje)";"2023-1-1";8;2023;1;2026-02-01
"536";"Tasa  de  desempleo  (porcentaje)";"2023-2-1";8,4;2023;2;2026-02-01
"537";"Tasa  de  desempleo  (porcentaje)";"2023-3-1";8,8;2023;3;2026-02-01
"538";"Tasa  de  desempleo  (porcentaje)";"2023-4-1";8,7;2023;4;2026-02-01
"539";"Tasa  de  desempleo  (porcentaje)";"2023-5-1";8,5;2023;5;2026-02-01
"540";"Tasa  de  desempleo  (porcentaje)";"2023-6-1";8,5;2023;6;2026-02-01
"541";"Tasa  de  desempleo  (porcentaje)";"2023-7-1";8,8;2023;7;2026-02-01
"542";"Tasa  de  desempleo  (porcentaje)";"2023-8-1";9;2023;8;2026-02-01
"543";"Tasa  de  desempleo  (porcentaje)";"2023-9-1";8,9;2023;9;2026-02-01
"544";"Tasa  de  desempleo  (porcentaje)";"2023-10-1";8,9;2023;10;2026-02-01
"545";"Tasa  de  desempleo  (porcentaje)";"2023-11-1";8,7;2023;11;2026-02-01
"546";"Tasa  de  desempleo  (porcentaje)";"2023-12-1";8,5;2023;12;2026-02-01
"547";"Tasa  de  desempleo  (porcentaje)";"2024-1-1";8,4;2024;1;2026-02-01
"548";"Tasa  de  desempleo  (porcentaje)";"2024-2-1";8,5;2024;2;2026-02-01
"549";"Tasa  de  desempleo  (porcentaje)";"2024-3-1";8,7;2024;3;2026-02-01
"550";"Tasa  de  desempleo  (porcentaje)";"2024-4-1";8,5;2024;4;2026-02-01
"551";"Tasa  de  desempleo  (porcentaje)";"2024-5-1";8,3;2024;5;2026-02-01
"552";"Tasa  de  desempleo  (porcentaje)";"2024-6-1";8,3;2024;6;2026-02-01
"553";"Tasa  de  desempleo  (porcentaje)";"2024-7-1";8,7;2024;7;2026-02-01
"554";"Tasa  de  desempleo  (porcentaje)";"2024-8-1";8,9;2024;8;2026-02-01
"555";"Tasa  de  desempleo  (porcentaje)";"2024-9-1";8,7;2024;9;2026-02-01
"556";"Tasa  de  desempleo  (porcentaje)";"2024-10-1";8,6;2024;10;2026-02-01
"557";"Tasa  de  desempleo  (porcentaje)";"2024-11-1";8,2;2024;11;2026-02-01
"558";"Tasa  de  desempleo  (porcentaje)";"2024-12-1";8,1;2024;12;2026-02-01
"559";"Tasa  de  desempleo  (porcentaje)";"2025-1-1";8;2025;1;2026-02-01
"560";"Tasa  de  desempleo  (porcentaje)";"2025-2-1";8,4;2025;2;2026-02-01
"561";"Tasa  de  desempleo  (porcentaje)";"2025-3-1";8,7;2025;3;2026-02-01
"562";"Tasa  de  desempleo  (porcentaje)";"2025-4-1";8,8;2025;4;2026-02-01
"563";"Tasa  de  desempleo  (porcentaje)";"2025-5-1";8,9;2025;5;2026-02-01
"564";"Tasa  de  desempleo  (porcentaje)";"2025-6-1";8,9;2025;6;2026-02-01
"565";"Tasa  de  desempleo  (porcentaje)";"2025-7-1";8,7;2025;7;2026-02-01
"566";"Tasa  de  desempleo  (porcentaje)";"2025-8-1";8,6;2025;8;2026-02-01
"567";"Tasa  de  desempleo  (porcentaje)";"2025-9-1";8,5;2025;9;2026-02-01
"568";"Tasa  de  desempleo  (porcentaje)";"2025-10-1";8,4;2025;10;2026-02-01
"569";"Tasa  de  desempleo  (porcentaje)";"2025-11-1";8,4;2025;11;2026-02-01
"570";"Tasa  de  desempleo  (porcentaje)";"2025-12-1";8;2025;12;2026-02-01
