"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V10","2014 sep-nov","CHL10","Región de Los Lagos","M","Hombres",74.7103386071355,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V10","2014 sep-nov","CHL10","Región de Los Lagos","F","Mujeres",51.2061972131956,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V10","2014 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",72.030861273681,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V10","2014 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",79.6455146599971,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V10","2014 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",64.143349638293,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V10","2014 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",64.8552729661841,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V10","2014 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",77.2537202965235,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V10","2014 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",52.0270379949682,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","_T","Total país","_T","Ambos sexos",62.119329533607,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","_T","Total país","M","Hombres",74.3447694849496,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","_T","Total país","F","Mujeres",50.4783132335136,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",58.7750885281144,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL15","Región de Arica y Parinacota","M","Hombres",72.2226032883382,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL15","Región de Arica y Parinacota","F","Mujeres",45.7091048516001,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL01","Región de Tarapacá","_T","Ambos sexos",64.0574627611431,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL01","Región de Tarapacá","M","Hombres",78.5932044635668,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL01","Región de Tarapacá","F","Mujeres",49.1905984938011,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL02","Región de Antofagasta","_T","Ambos sexos",62.1184347992659,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL02","Región de Antofagasta","M","Hombres",75.7087013251569,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL02","Región de Antofagasta","F","Mujeres",48.2094114952896,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL03","Región de Atacama","_T","Ambos sexos",63.8761766593114,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL03","Región de Atacama","M","Hombres",77.0180115599866,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL03","Región de Atacama","F","Mujeres",50.473741114515,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL04","Región de Coquimbo","_T","Ambos sexos",63.2695968294206,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL04","Región de Coquimbo","M","Hombres",76.2895111674276,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL04","Región de Coquimbo","F","Mujeres",50.9708438157333,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL05","Región de Valparaíso","_T","Ambos sexos",60.2176997238057,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL05","Región de Valparaíso","M","Hombres",73.5388834132102,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL05","Región de Valparaíso","F","Mujeres",47.7607407258141,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",64.0722743999198,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL13","Región Metropolitana de Santiago","M","Hombres",75.0725705715234,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL13","Región Metropolitana de Santiago","F","Mujeres",53.7117941624523,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",61.7640459957984,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",74.0977588191257,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",49.5615414506321,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL07","Región del Maule","_T","Ambos sexos",61.1105349103537,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL07","Región del Maule","M","Hombres",74.8729686399715,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL07","Región del Maule","F","Mujeres",47.9739488026986,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL16","Región de Ñuble","_T","Ambos sexos",59.6755610555918,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL16","Región de Ñuble","M","Hombres",73.5691965107895,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL16","Región de Ñuble","F","Mujeres",46.7655155652198,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL08","Región del Biobío","_T","Ambos sexos",56.5142788273312,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL08","Región del Biobío","M","Hombres",69.8219619562036,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL08","Región del Biobío","F","Mujeres",44.0853362830428,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL09","Región de La Araucanía","_T","Ambos sexos",60.9191360013843,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL09","Región de La Araucanía","M","Hombres",72.9139865159918,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL09","Región de La Araucanía","F","Mujeres",49.6372672763515,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL14","Región de Los Ríos","_T","Ambos sexos",59.9826083353613,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL14","Región de Los Ríos","M","Hombres",72.6805010954347,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL14","Región de Los Ríos","F","Mujeres",47.8546225036041,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL10","Región de Los Lagos","_T","Ambos sexos",62.4938251132359,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL10","Región de Los Lagos","M","Hombres",75.0514224482046,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL10","Región de Los Lagos","F","Mujeres",50.1786002004741,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",71.0977052314548,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",79.2058439664878,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",62.702956333948,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",65.1693984529577,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",76.9410004983674,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V11","2014 oct-dic","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",52.9907418470094,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","_T","Total país","_T","Ambos sexos",62.1375833428356,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","_T","Total país","M","Hombres",74.689018013715,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","_T","Total país","F","Mujeres",50.1858491516262,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",58.7937290558604,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL15","Región de Arica y Parinacota","M","Hombres",72.272215413537,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL15","Región de Arica y Parinacota","F","Mujeres",45.694071913898,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL01","Región de Tarapacá","_T","Ambos sexos",64.1582024214703,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL01","Región de Tarapacá","M","Hombres",79.2325131771058,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL01","Región de Tarapacá","F","Mujeres",48.7441417519163,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL02","Región de Antofagasta","_T","Ambos sexos",62.2705696146302,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL02","Región de Antofagasta","M","Hombres",77.5462446517719,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL02","Región de Antofagasta","F","Mujeres",46.6419474459318,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL03","Región de Atacama","_T","Ambos sexos",62.6370349096351,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL03","Región de Atacama","M","Hombres",76.0068461863904,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL03","Región de Atacama","F","Mujeres",49.0047378951628,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL04","Región de Coquimbo","_T","Ambos sexos",63.9269314423725,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL04","Región de Coquimbo","M","Hombres",77.3964489039217,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL04","Región de Coquimbo","F","Mujeres",51.2055174581244,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL05","Región de Valparaíso","_T","Ambos sexos",60.4467794974307,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL05","Región de Valparaíso","M","Hombres",73.5699834085023,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL05","Región de Valparaíso","F","Mujeres",48.1735634002307,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",63.7662170215793,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL13","Región Metropolitana de Santiago","M","Hombres",75.2876222274282,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL13","Región Metropolitana de Santiago","F","Mujeres",52.9127625544114,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",62.3369946677992,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",75.5486633566818,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",49.2671065073086,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL07","Región del Maule","_T","Ambos sexos",62.11133770577,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL07","Región del Maule","M","Hombres",75.4403428789117,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL07","Región del Maule","F","Mujeres",49.3917156671495,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL16","Región de Ñuble","_T","Ambos sexos",60.6033443947989,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL16","Región de Ñuble","M","Hombres",74.0071423795217,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL16","Región de Ñuble","F","Mujeres",48.1537702379443,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL08","Región del Biobío","_T","Ambos sexos",56.0332735746622,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL08","Región del Biobío","M","Hombres",69.5366991698728,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL08","Región del Biobío","F","Mujeres",43.4228681423486,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL09","Región de La Araucanía","_T","Ambos sexos",60.2830463815509,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL09","Región de La Araucanía","M","Hombres",72.8003581098783,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL09","Región de La Araucanía","F","Mujeres",48.5099024642374,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL14","Región de Los Ríos","_T","Ambos sexos",62.8427269151957,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL14","Región de Los Ríos","M","Hombres",75.2731664948388,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL14","Región de Los Ríos","F","Mujeres",50.9738726091016,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL10","Región de Los Lagos","_T","Ambos sexos",62.625957775707,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL10","Región de Los Lagos","M","Hombres",75.2831914676459,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL10","Región de Los Lagos","F","Mujeres",50.2127270885861,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",70.497682597414,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",79.1991979304343,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",61.4893082992573,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",65.4063554265117,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",76.0742673058439,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2014-V12","2014 nov-ene","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",54.3699354492168,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","_T","Total país","_T","Ambos sexos",62.0905355176281,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","_T","Total país","M","Hombres",74.6566992706048,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","_T","Total país","F","Mujeres",50.124367838539,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",58.6179721139552,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL15","Región de Arica y Parinacota","M","Hombres",72.2414716347073,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL15","Región de Arica y Parinacota","F","Mujeres",45.3739219433673,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL01","Región de Tarapacá","_T","Ambos sexos",63.8951034077297,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL01","Región de Tarapacá","M","Hombres",78.1478253682119,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL01","Región de Tarapacá","F","Mujeres",49.3227302974198,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL02","Región de Antofagasta","_T","Ambos sexos",62.4768612765925,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL02","Región de Antofagasta","M","Hombres",77.7993529133234,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL02","Región de Antofagasta","F","Mujeres",46.802975405033,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL03","Región de Atacama","_T","Ambos sexos",59.9758194341321,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL03","Región de Atacama","M","Hombres",73.3205738368587,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL03","Región de Atacama","F","Mujeres",46.3686146860187,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL04","Región de Coquimbo","_T","Ambos sexos",63.433135533087,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL04","Región de Coquimbo","M","Hombres",77.6748335899862,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL04","Región de Coquimbo","F","Mujeres",49.982423412077,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL05","Región de Valparaíso","_T","Ambos sexos",61.0488932390246,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL05","Región de Valparaíso","M","Hombres",73.6791887889284,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL05","Región de Valparaíso","F","Mujeres",49.2366900269449,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",63.6519253118367,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL13","Región Metropolitana de Santiago","M","Hombres",74.9355263181009,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL13","Región Metropolitana de Santiago","F","Mujeres",53.0206026190163,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",62.6113835078673,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",76.9337211333624,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",48.4440295301379,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL07","Región del Maule","_T","Ambos sexos",62.6320247616662,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL07","Región del Maule","M","Hombres",76.0936446697766,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL07","Región del Maule","F","Mujeres",49.7865866179231,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL16","Región de Ñuble","_T","Ambos sexos",60.7894810998763,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL16","Región de Ñuble","M","Hombres",74.9510951536592,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL16","Región de Ñuble","F","Mujeres",47.6390583091501,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL08","Región del Biobío","_T","Ambos sexos",56.5629223176156,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL08","Región del Biobío","M","Hombres",69.6634294530591,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL08","Región del Biobío","F","Mujeres",44.3294286660987,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL09","Región de La Araucanía","_T","Ambos sexos",60.1183001512204,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL09","Región de La Araucanía","M","Hombres",73.6562063859834,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL09","Región de La Araucanía","F","Mujeres",47.3882513754267,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL14","Región de Los Ríos","_T","Ambos sexos",61.8325404059385,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL14","Región de Los Ríos","M","Hombres",73.841681336099,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL14","Región de Los Ríos","F","Mujeres",50.3658957509913,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL10","Región de Los Lagos","_T","Ambos sexos",61.4310874764832,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL10","Región de Los Lagos","M","Hombres",74.8899272241407,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL10","Región de Los Lagos","F","Mujeres",48.2326773720343,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",70.7800120073294,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",80.1708104154712,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",61.061616363128,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",64.1608199721536,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",75.4048026874099,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V01","2015 dic-feb","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",52.5283242697929,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","_T","Total país","_T","Ambos sexos",61.7999527047827,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","_T","Total país","M","Hombres",74.581165445816,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","_T","Total país","F","Mujeres",49.6286118473986,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",59.0866388202625,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL15","Región de Arica y Parinacota","M","Hombres",72.0394202626371,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL15","Región de Arica y Parinacota","F","Mujeres",46.4913395826693,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL01","Región de Tarapacá","_T","Ambos sexos",63.9762126769162,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL01","Región de Tarapacá","M","Hombres",77.3918840943163,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL01","Región de Tarapacá","F","Mujeres",50.2611382635585,,
