"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL03","Región de Atacama","F","Mujeres",397092.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL04","Región de Coquimbo","M","Hombres",498687.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL05","Región de Valparaíso","_T","Ambos sexos",453735,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL13","Región Metropolitana de Santiago","F","Mujeres",429890.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",432401.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL07","Región del Maule","_T","Ambos sexos",358242.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL07","Región del Maule","F","Mujeres",319032.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL16","Región de Ñuble","M","Hombres",372368.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL16","Región de Ñuble","F","Mujeres",325493.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL08","Región del Biobío","_T","Ambos sexos",401292.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL08","Región del Biobío","M","Hombres",453820.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL09","Región de La Araucanía","_T","Ambos sexos",356296,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL09","Región de La Araucanía","F","Mujeres",322418,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL14","Región de Los Ríos","M","Hombres",425376.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL10","Región de Los Lagos","_T","Ambos sexos",425456.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",390586.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",657522.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","_T","Total país","_T","Ambos sexos",477422.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","_T","Total país","F","Mujeres",409108.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL15","Región de Arica y Parinacota","M","Hombres",545477.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL15","Región de Arica y Parinacota","F","Mujeres",327375.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL01","Región de Tarapacá","_T","Ambos sexos",545477.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL01","Región de Tarapacá","M","Hombres",602470.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL02","Región de Antofagasta","_T","Ambos sexos",682031.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL02","Región de Antofagasta","F","Mujeres",479237.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL03","Región de Atacama","M","Hombres",613828.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL04","Región de Coquimbo","_T","Ambos sexos",410775.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL05","Región de Valparaíso","F","Mujeres",381834.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL13","Región Metropolitana de Santiago","M","Hombres",586388.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",410610,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",354560.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL07","Región del Maule","M","Hombres",410444.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL07","Región del Maule","F","Mujeres",340923.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL16","Región de Ñuble","_T","Ambos sexos",410436.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL16","Región de Ñuble","M","Hombres",462618.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL08","Región del Biobío","_T","Ambos sexos",410444.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL08","Región del Biobío","F","Mujeres",331441.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL09","Región de La Araucanía","M","Hombres",410775.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL14","Región de Los Ríos","_T","Ambos sexos",409219.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL10","Región de Los Lagos","F","Mujeres",409108.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",617362.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",675076,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2015","2015","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",545477.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","_T","Total país","M","Hombres",530377.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","_T","Total país","F","Mujeres",398447.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",456575.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL15","Región de Arica y Parinacota","M","Hombres",496865.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL01","Región de Tarapacá","_T","Ambos sexos",530098.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL01","Región de Tarapacá","F","Mujeres",398489.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL02","Región de Antofagasta","M","Hombres",795148.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL03","Región de Atacama","_T","Ambos sexos",530098.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL04","Región de Coquimbo","F","Mujeres",377953.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL05","Región de Valparaíso","M","Hombres",530098.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",530098.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL13","Región Metropolitana de Santiago","F","Mujeres",463836.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",477301.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",384523.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL07","Región del Maule","_T","Ambos sexos",397574.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL07","Región del Maule","M","Hombres",398742.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL16","Región de Ñuble","_T","Ambos sexos",416833.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL16","Región de Ñuble","F","Mujeres",397783.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL08","Región del Biobío","M","Hombres",477340,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL09","Región de La Araucanía","_T","Ambos sexos",397574.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL14","Región de Los Ríos","F","Mujeres",371264.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL10","Región de Los Lagos","M","Hombres",464855,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",571107.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",441706.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",728953.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2016","2016","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",557853.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","_T","Ambos sexos",520177.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","_T","Total país","M","Hombres",549874.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",455155.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL15","Región de Arica y Parinacota","F","Mujeres",325390.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL01","Región de Tarapacá","M","Hombres",585703.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL02","Región de Antofagasta","_T","Ambos sexos",650781.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL03","Región de Atacama","F","Mujeres",402102.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL04","Región de Coquimbo","M","Hombres",520177.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","_T","Ambos sexos",458228.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL05","Región de Valparaíso","F","Mujeres",392767.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","M","Hombres",628428.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL13","Región Metropolitana de Santiago","F","Mujeres",468159.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",455547,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",494168.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","_T","Ambos sexos",392767.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL07","Región del Maule","F","Mujeres",381052,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL16","Región de Ñuble","M","Hombres",392767.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL08","Región del Biobío","_T","Ambos sexos",446488.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL09","Región de La Araucanía","F","Mujeres",390133.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL14","Región de Los Ríos","M","Hombres",473357.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","_T","Ambos sexos",456059.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL10","Región de Los Lagos","F","Mujeres",392767.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",650781.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",455547,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",690628.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2017","2017","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",780937.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","_T","Ambos sexos",505896.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","_T","Total país","F","Mujeres",442659.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL15","Región de Arica y Parinacota","M","Hombres",505896.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL01","Región de Tarapacá","_T","Ambos sexos",505896.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL02","Región de Antofagasta","F","Mujeres",444257,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL03","Región de Atacama","M","Hombres",639432.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL04","Región de Coquimbo","_T","Ambos sexos",442659.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL04","Región de Coquimbo","F","Mujeres",368920.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL05","Región de Valparaíso","M","Hombres",515864.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL05","Región de Valparaíso","F","Mujeres",404717.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",555864.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL13","Región Metropolitana de Santiago","M","Hombres",609266.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",455306.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",404717.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL07","Región del Maule","M","Hombres",442659.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL16","Región de Ñuble","_T","Ambos sexos",380791.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL08","Región del Biobío","F","Mujeres",386215.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL09","Región de La Araucanía","M","Hombres",442659.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL14","Región de Los Ríos","_T","Ambos sexos",429415.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL14","Región de Los Ríos","F","Mujeres",380303.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL10","Región de Los Lagos","M","Hombres",505896.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL10","Región de Los Lagos","F","Mujeres",405164.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",518543.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",587516,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",634652.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2018","2018","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",632370.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","_T","Total país","M","Hombres",553689,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",430647,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL01","Región de Tarapacá","F","Mujeres",447589,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL02","Región de Antofagasta","M","Hombres",820084.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL03","Región de Atacama","_T","Ambos sexos",533823.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL03","Región de Atacama","F","Mujeres",430980,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL04","Región de Coquimbo","M","Hombres",496579.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL04","Región de Coquimbo","F","Mujeres",392355.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL05","Región de Valparaíso","_T","Ambos sexos",492168,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL05","Región de Valparaíso","M","Hombres",529489.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",553689,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL13","Región Metropolitana de Santiago","F","Mujeres",492548.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",492548.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL07","Región del Maule","_T","Ambos sexos",430647,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL16","Región de Ñuble","F","Mujeres",370642.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL08","Región del Biobío","M","Hombres",517176,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL09","Región de La Araucanía","_T","Ambos sexos",430647,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL09","Región de La Araucanía","F","Mujeres",370642.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL14","Región de Los Ríos","M","Hombres",448173.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL14","Región de Los Ríos","F","Mujeres",370642.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL10","Región de Los Lagos","_T","Ambos sexos",471382,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL10","Región de Los Lagos","M","Hombres",493680.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",554117.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",496579.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2019","2019","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",744869.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL01","Región de Tarapacá","F","Mujeres",323498.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","_T","Ambos sexos",570953.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL02","Región de Antofagasta","M","Hombres",684006.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","_T","Ambos sexos",454504.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL03","Región de Atacama","F","Mujeres",313870.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL04","Región de Coquimbo","M","Hombres",407146.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL05","Región de Valparaíso","_T","Ambos sexos",326259.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL13","Región Metropolitana de Santiago","F","Mujeres",358288.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",397710.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL07","Región del Maule","_T","Ambos sexos",293346.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL07","Región del Maule","F","Mujeres",260752.1,,
